"box","variable","value","Code","phase","season"
17,"FOPT_S1",0.008,"OPT","adult",1
18,"FOPT_S1",0.002,"OPT","adult",1
19,"FOPT_S1",0.017,"OPT","adult",1
20,"FOPT_S1",0.006,"OPT","adult",1
21,"FOPT_S1",0.029,"OPT","adult",1
22,"FOPT_S1",0.066,"OPT","adult",1
23,"FOPT_S1",0,"OPT","adult",1
24,"FOPT_S1",0,"OPT","adult",1
25,"FOPT_S1",0,"OPT","adult",1
26,"FOPT_S1",0,"OPT","adult",1
27,"FOPT_S1",0,"OPT","adult",1
28,"FOPT_S1",0,"OPT","adult",1
29,"FOPT_S1",0,"OPT","adult",1
0,"FOPT_S2",0,"OPT","adult",2
1,"FOPT_S2",0.015,"OPT","adult",2
2,"FOPT_S2",0.04,"OPT","adult",2
3,"FOPT_S2",0.001,"OPT","adult",2
4,"FOPT_S2",0.019,"OPT","adult",2
5,"FOPT_S2",0.116,"OPT","adult",2
6,"FOPT_S2",0.047,"OPT","adult",2
7,"FOPT_S2",0.047,"OPT","adult",2
8,"FOPT_S2",0.05,"OPT","adult",2
9,"FOPT_S2",0.032,"OPT","adult",2
10,"FOPT_S2",0.25,"OPT","adult",2
11,"FOPT_S2",0.087,"OPT","adult",2
12,"FOPT_S2",0.027,"OPT","adult",2
13,"FOPT_S2",0.054,"OPT","adult",2
14,"FOPT_S2",0.039,"OPT","adult",2
15,"FOPT_S2",0.032,"OPT","adult",2
16,"FOPT_S2",0.016,"OPT","adult",2
17,"FOPT_S2",0.008,"OPT","adult",2
18,"FOPT_S2",0.002,"OPT","adult",2
19,"FOPT_S2",0.017,"OPT","adult",2
20,"FOPT_S2",0.006,"OPT","adult",2
21,"FOPT_S2",0.029,"OPT","adult",2
22,"FOPT_S2",0.066,"OPT","adult",2
23,"FOPT_S2",0,"OPT","adult",2
24,"FOPT_S2",0,"OPT","adult",2
25,"FOPT_S2",0,"OPT","adult",2
26,"FOPT_S2",0,"OPT","adult",2
27,"FOPT_S2",0,"OPT","adult",2
28,"FOPT_S2",0,"OPT","adult",2
29,"FOPT_S2",0,"OPT","adult",2
0,"FOPT_S3",0,"OPT","adult",3
1,"FOPT_S3",0.015,"OPT","adult",3
2,"FOPT_S3",0.04,"OPT","adult",3
3,"FOPT_S3",0.001,"OPT","adult",3
4,"FOPT_S3",0.019,"OPT","adult",3
5,"FOPT_S3",0.116,"OPT","adult",3
6,"FOPT_S3",0.047,"OPT","adult",3
7,"FOPT_S3",0.047,"OPT","adult",3
8,"FOPT_S3",0.05,"OPT","adult",3
9,"FOPT_S3",0.032,"OPT","adult",3
10,"FOPT_S3",0.25,"OPT","adult",3
11,"FOPT_S3",0.087,"OPT","adult",3
12,"FOPT_S3",0.027,"OPT","adult",3
13,"FOPT_S3",0.054,"OPT","adult",3
14,"FOPT_S3",0.039,"OPT","adult",3
15,"FOPT_S3",0.032,"OPT","adult",3
16,"FOPT_S3",0.016,"OPT","adult",3
17,"FOPT_S3",0.008,"OPT","adult",3
18,"FOPT_S3",0.002,"OPT","adult",3
19,"FOPT_S3",0.017,"OPT","adult",3
20,"FOPT_S3",0.006,"OPT","adult",3
21,"FOPT_S3",0.029,"OPT","adult",3
22,"FOPT_S3",0.066,"OPT","adult",3
23,"FOPT_S3",0,"OPT","adult",3
24,"FOPT_S3",0,"OPT","adult",3
25,"FOPT_S3",0,"OPT","adult",3
26,"FOPT_S3",0,"OPT","adult",3
27,"FOPT_S3",0,"OPT","adult",3
28,"FOPT_S3",0,"OPT","adult",3
29,"FOPT_S3",0,"OPT","adult",3
0,"FOPT_S4",0,"OPT","adult",4
1,"FOPT_S4",0,"OPT","adult",4
2,"FOPT_S4",0.002,"OPT","adult",4
3,"FOPT_S4",0.002,"OPT","adult",4
4,"FOPT_S4",0,"OPT","adult",4
5,"FOPT_S4",0.037,"OPT","adult",4
6,"FOPT_S4",0.03,"OPT","adult",4
7,"FOPT_S4",0.004,"OPT","adult",4
8,"FOPT_S4",0.304,"OPT","adult",4
9,"FOPT_S4",0.022,"OPT","adult",4
10,"FOPT_S4",0.108,"OPT","adult",4
11,"FOPT_S4",0.163,"OPT","adult",4
12,"FOPT_S4",0.023,"OPT","adult",4
13,"FOPT_S4",0.023,"OPT","adult",4
14,"FOPT_S4",0.014,"OPT","adult",4
15,"FOPT_S4",0.069,"OPT","adult",4
16,"FOPT_S4",0.02,"OPT","adult",4
17,"FOPT_S4",0.01,"OPT","adult",4
18,"FOPT_S4",0,"OPT","adult",4
19,"FOPT_S4",0.031,"OPT","adult",4
20,"FOPT_S4",0.005,"OPT","adult",4
21,"FOPT_S4",0.028,"OPT","adult",4
22,"FOPT_S4",0.105,"OPT","adult",4
23,"FOPT_S4",0,"OPT","adult",4
24,"FOPT_S4",0,"OPT","adult",4
25,"FOPT_S4",0,"OPT","adult",4
26,"FOPT_S4",0,"OPT","adult",4
27,"FOPT_S4",0,"OPT","adult",4
28,"FOPT_S4",0,"OPT","adult",4
29,"FOPT_S4",0,"OPT","adult",4
0,"FOPT_S1juv",0,"OPT","juv",1
1,"FOPT_S1juv",0.015,"OPT","juv",1
2,"FOPT_S1juv",0.04,"OPT","juv",1
3,"FOPT_S1juv",0.001,"OPT","juv",1
4,"FOPT_S1juv",0.019,"OPT","juv",1
5,"FOPT_S1juv",0.116,"OPT","juv",1
6,"FOPT_S1juv",0.047,"OPT","juv",1
7,"FOPT_S1juv",0.047,"OPT","juv",1
8,"FOPT_S1juv",0.05,"OPT","juv",1
9,"FOPT_S1juv",0.032,"OPT","juv",1
10,"FOPT_S1juv",0.25,"OPT","juv",1
11,"FOPT_S1juv",0.087,"OPT","juv",1
12,"FOPT_S1juv",0.027,"OPT","juv",1
13,"FOPT_S1juv",0.054,"OPT","juv",1
14,"FOPT_S1juv",0.039,"OPT","juv",1
15,"FOPT_S1juv",0.032,"OPT","juv",1
16,"FOPT_S1juv",0.016,"OPT","juv",1
17,"FOPT_S1juv",0.008,"OPT","juv",1
18,"FOPT_S1juv",0.002,"OPT","juv",1
19,"FOPT_S1juv",0.017,"OPT","juv",1
20,"FOPT_S1juv",0.006,"OPT","juv",1
21,"FOPT_S1juv",0.029,"OPT","juv",1
22,"FOPT_S1juv",0.066,"OPT","juv",1
23,"FOPT_S1juv",0,"OPT","juv",1
24,"FOPT_S1juv",0,"OPT","juv",1
25,"FOPT_S1juv",0,"OPT","juv",1
26,"FOPT_S1juv",0,"OPT","juv",1
27,"FOPT_S1juv",0,"OPT","juv",1
28,"FOPT_S1juv",0,"OPT","juv",1
29,"FOPT_S1juv",0,"OPT","juv",1
0,"FOPT_S2juv",0,"OPT","juv",2
1,"FOPT_S2juv",0.015,"OPT","juv",2
2,"FOPT_S2juv",0.04,"OPT","juv",2
3,"FOPT_S2juv",0.001,"OPT","juv",2
4,"FOPT_S2juv",0.019,"OPT","juv",2
5,"FOPT_S2juv",0.116,"OPT","juv",2
6,"FOPT_S2juv",0.047,"OPT","juv",2
7,"FOPT_S2juv",0.047,"OPT","juv",2
8,"FOPT_S2juv",0.05,"OPT","juv",2
9,"FOPT_S2juv",0.032,"OPT","juv",2
10,"FOPT_S2juv",0.25,"OPT","juv",2
11,"FOPT_S2juv",0.087,"OPT","juv",2
12,"FOPT_S2juv",0.027,"OPT","juv",2
13,"FOPT_S2juv",0.054,"OPT","juv",2
14,"FOPT_S2juv",0.039,"OPT","juv",2
15,"FOPT_S2juv",0.032,"OPT","juv",2
16,"FOPT_S2juv",0.016,"OPT","juv",2
17,"FOPT_S2juv",0.008,"OPT","juv",2
18,"FOPT_S2juv",0.002,"OPT","juv",2
19,"FOPT_S2juv",0.017,"OPT","juv",2
20,"FOPT_S2juv",0.006,"OPT","juv",2
21,"FOPT_S2juv",0.029,"OPT","juv",2
22,"FOPT_S2juv",0.066,"OPT","juv",2
23,"FOPT_S2juv",0,"OPT","juv",2
24,"FOPT_S2juv",0,"OPT","juv",2
25,"FOPT_S2juv",0,"OPT","juv",2
26,"FOPT_S2juv",0,"OPT","juv",2
27,"FOPT_S2juv",0,"OPT","juv",2
28,"FOPT_S2juv",0,"OPT","juv",2
29,"FOPT_S2juv",0,"OPT","juv",2
0,"FOPT_S3juv",0,"OPT","juv",3
1,"FOPT_S3juv",0.015,"OPT","juv",3
2,"FOPT_S3juv",0.04,"OPT","juv",3
3,"FOPT_S3juv",0.001,"OPT","juv",3
4,"FOPT_S3juv",0.019,"OPT","juv",3
5,"FOPT_S3juv",0.116,"OPT","juv",3
6,"FOPT_S3juv",0.047,"OPT","juv",3
7,"FOPT_S3juv",0.047,"OPT","juv",3
8,"FOPT_S3juv",0.05,"OPT","juv",3
9,"FOPT_S3juv",0.032,"OPT","juv",3
10,"FOPT_S3juv",0.25,"OPT","juv",3
11,"FOPT_S3juv",0.087,"OPT","juv",3
12,"FOPT_S3juv",0.027,"OPT","juv",3
13,"FOPT_S3juv",0.054,"OPT","juv",3
14,"FOPT_S3juv",0.039,"OPT","juv",3
15,"FOPT_S3juv",0.032,"OPT","juv",3
16,"FOPT_S3juv",0.016,"OPT","juv",3
17,"FOPT_S3juv",0.008,"OPT","juv",3
18,"FOPT_S3juv",0.002,"OPT","juv",3
19,"FOPT_S3juv",0.017,"OPT","juv",3
20,"FOPT_S3juv",0.006,"OPT","juv",3
21,"FOPT_S3juv",0.029,"OPT","juv",3
22,"FOPT_S3juv",0.066,"OPT","juv",3
23,"FOPT_S3juv",0,"OPT","juv",3
24,"FOPT_S3juv",0,"OPT","juv",3
25,"FOPT_S3juv",0,"OPT","juv",3
26,"FOPT_S3juv",0,"OPT","juv",3
27,"FOPT_S3juv",0,"OPT","juv",3
28,"FOPT_S3juv",0,"OPT","juv",3
29,"FOPT_S3juv",0,"OPT","juv",3
0,"FOPT_S4juv",0,"OPT","juv",4
1,"FOPT_S4juv",0,"OPT","juv",4
2,"FOPT_S4juv",0.002,"OPT","juv",4
3,"FOPT_S4juv",0.002,"OPT","juv",4
4,"FOPT_S4juv",0,"OPT","juv",4
5,"FOPT_S4juv",0.037,"OPT","juv",4
6,"FOPT_S4juv",0.03,"OPT","juv",4
7,"FOPT_S4juv",0.004,"OPT","juv",4
8,"FOPT_S4juv",0.304,"OPT","juv",4
9,"FOPT_S4juv",0.022,"OPT","juv",4
10,"FOPT_S4juv",0.108,"OPT","juv",4
11,"FOPT_S4juv",0.163,"OPT","juv",4
12,"FOPT_S4juv",0.023,"OPT","juv",4
13,"FOPT_S4juv",0.023,"OPT","juv",4
14,"FOPT_S4juv",0.014,"OPT","juv",4
15,"FOPT_S4juv",0.069,"OPT","juv",4
16,"FOPT_S4juv",0.02,"OPT","juv",4
17,"FOPT_S4juv",0.01,"OPT","juv",4
18,"FOPT_S4juv",0,"OPT","juv",4
19,"FOPT_S4juv",0.031,"OPT","juv",4
20,"FOPT_S4juv",0.005,"OPT","juv",4
21,"FOPT_S4juv",0.028,"OPT","juv",4
22,"FOPT_S4juv",0.105,"OPT","juv",4
23,"FOPT_S4juv",0,"OPT","juv",4
24,"FOPT_S4juv",0,"OPT","juv",4
25,"FOPT_S4juv",0,"OPT","juv",4
26,"FOPT_S4juv",0,"OPT","juv",4
27,"FOPT_S4juv",0,"OPT","juv",4
28,"FOPT_S4juv",0,"OPT","juv",4
29,"FOPT_S4juv",0,"OPT","juv",4
0,"FSAL_S1",0,"SAL","adult",1
1,"FSAL_S1",0.047,"SAL","adult",1
2,"FSAL_S1",0.03,"SAL","adult",1
3,"FSAL_S1",0.05,"SAL","adult",1
4,"FSAL_S1",0.01,"SAL","adult",1
5,"FSAL_S1",0.052,"SAL","adult",1
6,"FSAL_S1",0.025,"SAL","adult",1
7,"FSAL_S1",0.025,"SAL","adult",1
8,"FSAL_S1",0.03,"SAL","adult",1
9,"FSAL_S1",0.015,"SAL","adult",1
10,"FSAL_S1",0.017,"SAL","adult",1
11,"FSAL_S1",0.039,"SAL","adult",1
12,"FSAL_S1",0.064,"SAL","adult",1
13,"FSAL_S1",0.046,"SAL","adult",1
14,"FSAL_S1",0.026,"SAL","adult",1
15,"FSAL_S1",0.02,"SAL","adult",1
16,"FSAL_S1",0.113,"SAL","adult",1
17,"FSAL_S1",0.122,"SAL","adult",1
18,"FSAL_S1",0.044,"SAL","adult",1
19,"FSAL_S1",0.031,"SAL","adult",1
20,"FSAL_S1",0.099,"SAL","adult",1
21,"FSAL_S1",0.086,"SAL","adult",1
22,"FSAL_S1",0.009,"SAL","adult",1
23,"FSAL_S1",0,"SAL","adult",1
24,"FSAL_S1",0,"SAL","adult",1
25,"FSAL_S1",0,"SAL","adult",1
26,"FSAL_S1",0,"SAL","adult",1
27,"FSAL_S1",0,"SAL","adult",1
28,"FSAL_S1",0,"SAL","adult",1
29,"FSAL_S1",0,"SAL","adult",1
0,"FSAL_S2",0,"SAL","adult",2
1,"FSAL_S2",0.047,"SAL","adult",2
2,"FSAL_S2",0.03,"SAL","adult",2
3,"FSAL_S2",0.05,"SAL","adult",2
4,"FSAL_S2",0.01,"SAL","adult",2
5,"FSAL_S2",0.052,"SAL","adult",2
6,"FSAL_S2",0.025,"SAL","adult",2
7,"FSAL_S2",0.025,"SAL","adult",2
8,"FSAL_S2",0.03,"SAL","adult",2
9,"FSAL_S2",0.015,"SAL","adult",2
10,"FSAL_S2",0.017,"SAL","adult",2
11,"FSAL_S2",0.039,"SAL","adult",2
12,"FSAL_S2",0.064,"SAL","adult",2
13,"FSAL_S2",0.046,"SAL","adult",2
14,"FSAL_S2",0.026,"SAL","adult",2
15,"FSAL_S2",0.02,"SAL","adult",2
16,"FSAL_S2",0.113,"SAL","adult",2
17,"FSAL_S2",0.122,"SAL","adult",2
18,"FSAL_S2",0.044,"SAL","adult",2
19,"FSAL_S2",0.031,"SAL","adult",2
20,"FSAL_S2",0.099,"SAL","adult",2
21,"FSAL_S2",0.086,"SAL","adult",2
22,"FSAL_S2",0.009,"SAL","adult",2
23,"FSAL_S2",0,"SAL","adult",2
24,"FSAL_S2",0,"SAL","adult",2
25,"FSAL_S2",0,"SAL","adult",2
26,"FSAL_S2",0,"SAL","adult",2
27,"FSAL_S2",0,"SAL","adult",2
28,"FSAL_S2",0,"SAL","adult",2
29,"FSAL_S2",0,"SAL","adult",2
0,"FSAL_S3",0,"SAL","adult",3
1,"FSAL_S3",0.047,"SAL","adult",3
2,"FSAL_S3",0.03,"SAL","adult",3
3,"FSAL_S3",0.05,"SAL","adult",3
4,"FSAL_S3",0.01,"SAL","adult",3
5,"FSAL_S3",0.052,"SAL","adult",3
6,"FSAL_S3",0.025,"SAL","adult",3
7,"FSAL_S3",0.025,"SAL","adult",3
8,"FSAL_S3",0.03,"SAL","adult",3
9,"FSAL_S3",0.015,"SAL","adult",3
10,"FSAL_S3",0.017,"SAL","adult",3
11,"FSAL_S3",0.039,"SAL","adult",3
12,"FSAL_S3",0.064,"SAL","adult",3
13,"FSAL_S3",0.046,"SAL","adult",3
14,"FSAL_S3",0.026,"SAL","adult",3
15,"FSAL_S3",0.02,"SAL","adult",3
16,"FSAL_S3",0.113,"SAL","adult",3
17,"FSAL_S3",0.122,"SAL","adult",3
18,"FSAL_S3",0.044,"SAL","adult",3
19,"FSAL_S3",0.031,"SAL","adult",3
20,"FSAL_S3",0.099,"SAL","adult",3
21,"FSAL_S3",0.086,"SAL","adult",3
22,"FSAL_S3",0.009,"SAL","adult",3
23,"FSAL_S3",0,"SAL","adult",3
24,"FSAL_S3",0,"SAL","adult",3
25,"FSAL_S3",0,"SAL","adult",3
26,"FSAL_S3",0,"SAL","adult",3
27,"FSAL_S3",0,"SAL","adult",3
28,"FSAL_S3",0,"SAL","adult",3
29,"FSAL_S3",0,"SAL","adult",3
0,"FSAL_S4",0,"SAL","adult",4
1,"FSAL_S4",0.047,"SAL","adult",4
2,"FSAL_S4",0.03,"SAL","adult",4
3,"FSAL_S4",0.05,"SAL","adult",4
4,"FSAL_S4",0.01,"SAL","adult",4
5,"FSAL_S4",0.052,"SAL","adult",4
6,"FSAL_S4",0.025,"SAL","adult",4
7,"FSAL_S4",0.025,"SAL","adult",4
8,"FSAL_S4",0.03,"SAL","adult",4
9,"FSAL_S4",0.015,"SAL","adult",4
10,"FSAL_S4",0.017,"SAL","adult",4
11,"FSAL_S4",0.039,"SAL","adult",4
12,"FSAL_S4",0.064,"SAL","adult",4
13,"FSAL_S4",0.046,"SAL","adult",4
14,"FSAL_S4",0.026,"SAL","adult",4
15,"FSAL_S4",0.02,"SAL","adult",4
16,"FSAL_S4",0.113,"SAL","adult",4
17,"FSAL_S4",0.122,"SAL","adult",4
18,"FSAL_S4",0.044,"SAL","adult",4
19,"FSAL_S4",0.031,"SAL","adult",4
20,"FSAL_S4",0.099,"SAL","adult",4
21,"FSAL_S4",0.086,"SAL","adult",4
22,"FSAL_S4",0.009,"SAL","adult",4
23,"FSAL_S4",0,"SAL","adult",4
24,"FSAL_S4",0,"SAL","adult",4
25,"FSAL_S4",0,"SAL","adult",4
26,"FSAL_S4",0,"SAL","adult",4
27,"FSAL_S4",0,"SAL","adult",4
28,"FSAL_S4",0,"SAL","adult",4
29,"FSAL_S4",0,"SAL","adult",4
0,"FSAL_S1juv",0,"SAL","juv",1
1,"FSAL_S1juv",0.047,"SAL","juv",1
2,"FSAL_S1juv",0.03,"SAL","juv",1
3,"FSAL_S1juv",0.05,"SAL","juv",1
4,"FSAL_S1juv",0.01,"SAL","juv",1
5,"FSAL_S1juv",0.052,"SAL","juv",1
6,"FSAL_S1juv",0.025,"SAL","juv",1
7,"FSAL_S1juv",0.025,"SAL","juv",1
8,"FSAL_S1juv",0.03,"SAL","juv",1
9,"FSAL_S1juv",0.015,"SAL","juv",1
10,"FSAL_S1juv",0.017,"SAL","juv",1
11,"FSAL_S1juv",0.039,"SAL","juv",1
12,"FSAL_S1juv",0.064,"SAL","juv",1
13,"FSAL_S1juv",0.046,"SAL","juv",1
14,"FSAL_S1juv",0.026,"SAL","juv",1
15,"FSAL_S1juv",0.02,"SAL","juv",1
16,"FSAL_S1juv",0.113,"SAL","juv",1
17,"FSAL_S1juv",0.122,"SAL","juv",1
18,"FSAL_S1juv",0.044,"SAL","juv",1
19,"FSAL_S1juv",0.031,"SAL","juv",1
20,"FSAL_S1juv",0.099,"SAL","juv",1
21,"FSAL_S1juv",0.086,"SAL","juv",1
22,"FSAL_S1juv",0.009,"SAL","juv",1
23,"FSAL_S1juv",0,"SAL","juv",1
24,"FSAL_S1juv",0,"SAL","juv",1
25,"FSAL_S1juv",0,"SAL","juv",1
26,"FSAL_S1juv",0,"SAL","juv",1
27,"FSAL_S1juv",0,"SAL","juv",1
28,"FSAL_S1juv",0,"SAL","juv",1
29,"FSAL_S1juv",0,"SAL","juv",1
0,"FSAL_S2juv",0,"SAL","juv",2
1,"FSAL_S2juv",0.047,"SAL","juv",2
2,"FSAL_S2juv",0.03,"SAL","juv",2
3,"FSAL_S2juv",0.05,"SAL","juv",2
4,"FSAL_S2juv",0.01,"SAL","juv",2
5,"FSAL_S2juv",0.052,"SAL","juv",2
6,"FSAL_S2juv",0.025,"SAL","juv",2
7,"FSAL_S2juv",0.025,"SAL","juv",2
8,"FSAL_S2juv",0.03,"SAL","juv",2
9,"FSAL_S2juv",0.015,"SAL","juv",2
10,"FSAL_S2juv",0.017,"SAL","juv",2
11,"FSAL_S2juv",0.039,"SAL","juv",2
12,"FSAL_S2juv",0.064,"SAL","juv",2
13,"FSAL_S2juv",0.046,"SAL","juv",2
14,"FSAL_S2juv",0.026,"SAL","juv",2
15,"FSAL_S2juv",0.02,"SAL","juv",2
16,"FSAL_S2juv",0.113,"SAL","juv",2
17,"FSAL_S2juv",0.122,"SAL","juv",2
18,"FSAL_S2juv",0.044,"SAL","juv",2
19,"FSAL_S2juv",0.031,"SAL","juv",2
20,"FSAL_S2juv",0.099,"SAL","juv",2
21,"FSAL_S2juv",0.086,"SAL","juv",2
22,"FSAL_S2juv",0.009,"SAL","juv",2
23,"FSAL_S2juv",0,"SAL","juv",2
24,"FSAL_S2juv",0,"SAL","juv",2
25,"FSAL_S2juv",0,"SAL","juv",2
26,"FSAL_S2juv",0,"SAL","juv",2
27,"FSAL_S2juv",0,"SAL","juv",2
28,"FSAL_S2juv",0,"SAL","juv",2
29,"FSAL_S2juv",0,"SAL","juv",2
0,"FSAL_S3juv",0,"SAL","juv",3
1,"FSAL_S3juv",0.047,"SAL","juv",3
2,"FSAL_S3juv",0.03,"SAL","juv",3
3,"FSAL_S3juv",0.05,"SAL","juv",3
4,"FSAL_S3juv",0.01,"SAL","juv",3
5,"FSAL_S3juv",0.052,"SAL","juv",3
6,"FSAL_S3juv",0.025,"SAL","juv",3
7,"FSAL_S3juv",0.025,"SAL","juv",3
8,"FSAL_S3juv",0.03,"SAL","juv",3
9,"FSAL_S3juv",0.015,"SAL","juv",3
10,"FSAL_S3juv",0.017,"SAL","juv",3
11,"FSAL_S3juv",0.039,"SAL","juv",3
12,"FSAL_S3juv",0.064,"SAL","juv",3
13,"FSAL_S3juv",0.046,"SAL","juv",3
14,"FSAL_S3juv",0.026,"SAL","juv",3
15,"FSAL_S3juv",0.02,"SAL","juv",3
16,"FSAL_S3juv",0.113,"SAL","juv",3
17,"FSAL_S3juv",0.122,"SAL","juv",3
18,"FSAL_S3juv",0.044,"SAL","juv",3
19,"FSAL_S3juv",0.031,"SAL","juv",3
20,"FSAL_S3juv",0.099,"SAL","juv",3
21,"FSAL_S3juv",0.086,"SAL","juv",3
22,"FSAL_S3juv",0.009,"SAL","juv",3
23,"FSAL_S3juv",0,"SAL","juv",3
24,"FSAL_S3juv",0,"SAL","juv",3
25,"FSAL_S3juv",0,"SAL","juv",3
26,"FSAL_S3juv",0,"SAL","juv",3
27,"FSAL_S3juv",0,"SAL","juv",3
28,"FSAL_S3juv",0,"SAL","juv",3
29,"FSAL_S3juv",0,"SAL","juv",3
0,"FSAL_S4juv",0,"SAL","juv",4
1,"FSAL_S4juv",0.047,"SAL","juv",4
2,"FSAL_S4juv",0.03,"SAL","juv",4
3,"FSAL_S4juv",0.05,"SAL","juv",4
4,"FSAL_S4juv",0.01,"SAL","juv",4
5,"FSAL_S4juv",0.052,"SAL","juv",4
6,"FSAL_S4juv",0.025,"SAL","juv",4
7,"FSAL_S4juv",0.025,"SAL","juv",4
8,"FSAL_S4juv",0.03,"SAL","juv",4
9,"FSAL_S4juv",0.015,"SAL","juv",4
10,"FSAL_S4juv",0.017,"SAL","juv",4
11,"FSAL_S4juv",0.039,"SAL","juv",4
12,"FSAL_S4juv",0.064,"SAL","juv",4
13,"FSAL_S4juv",0.046,"SAL","juv",4
14,"FSAL_S4juv",0.026,"SAL","juv",4
15,"FSAL_S4juv",0.02,"SAL","juv",4
16,"FSAL_S4juv",0.113,"SAL","juv",4
17,"FSAL_S4juv",0.122,"SAL","juv",4
18,"FSAL_S4juv",0.044,"SAL","juv",4
19,"FSAL_S4juv",0.031,"SAL","juv",4
20,"FSAL_S4juv",0.099,"SAL","juv",4
21,"FSAL_S4juv",0.086,"SAL","juv",4
22,"FSAL_S4juv",0.009,"SAL","juv",4
23,"FSAL_S4juv",0,"SAL","juv",4
24,"FSAL_S4juv",0,"SAL","juv",4
25,"FSAL_S4juv",0,"SAL","juv",4
26,"FSAL_S4juv",0,"SAL","juv",4
27,"FSAL_S4juv",0,"SAL","juv",4
28,"FSAL_S4juv",0,"SAL","juv",4
29,"FSAL_S4juv",0,"SAL","juv",4
0,"FDRM_S1",0,"DRM","adult",1
1,"FDRM_S1",0,"DRM","adult",1
2,"FDRM_S1",0.48,"DRM","adult",1
3,"FDRM_S1",0.52,"DRM","adult",1
4,"FDRM_S1",0,"DRM","adult",1
5,"FDRM_S1",0,"DRM","adult",1
6,"FDRM_S1",0,"DRM","adult",1
7,"FDRM_S1",0,"DRM","adult",1
8,"FDRM_S1",0,"DRM","adult",1
9,"FDRM_S1",0,"DRM","adult",1
10,"FDRM_S1",0,"DRM","adult",1
11,"FDRM_S1",0,"DRM","adult",1
12,"FDRM_S1",0,"DRM","adult",1
13,"FDRM_S1",0,"DRM","adult",1
14,"FDRM_S1",0,"DRM","adult",1
15,"FDRM_S1",0,"DRM","adult",1
16,"FDRM_S1",0,"DRM","adult",1
17,"FDRM_S1",0,"DRM","adult",1
18,"FDRM_S1",0,"DRM","adult",1
19,"FDRM_S1",0,"DRM","adult",1
20,"FDRM_S1",0,"DRM","adult",1
21,"FDRM_S1",0,"DRM","adult",1
22,"FDRM_S1",0,"DRM","adult",1
23,"FDRM_S1",0,"DRM","adult",1
24,"FDRM_S1",0,"DRM","adult",1
25,"FDRM_S1",0,"DRM","adult",1
26,"FDRM_S1",0,"DRM","adult",1
27,"FDRM_S1",0,"DRM","adult",1
28,"FDRM_S1",0,"DRM","adult",1
29,"FDRM_S1",0,"DRM","adult",1
0,"FDRM_S2",0,"DRM","adult",2
1,"FDRM_S2",0.35,"DRM","adult",2
2,"FDRM_S2",0.42,"DRM","adult",2
3,"FDRM_S2",0.22,"DRM","adult",2
4,"FDRM_S2",0,"DRM","adult",2
5,"FDRM_S2",0,"DRM","adult",2
6,"FDRM_S2",0,"DRM","adult",2
7,"FDRM_S2",0,"DRM","adult",2
8,"FDRM_S2",0,"DRM","adult",2
9,"FDRM_S2",0,"DRM","adult",2
10,"FDRM_S2",0,"DRM","adult",2
11,"FDRM_S2",0,"DRM","adult",2
12,"FDRM_S2",0,"DRM","adult",2
13,"FDRM_S2",0,"DRM","adult",2
14,"FDRM_S2",0,"DRM","adult",2
15,"FDRM_S2",0,"DRM","adult",2
16,"FDRM_S2",0,"DRM","adult",2
17,"FDRM_S2",0,"DRM","adult",2
18,"FDRM_S2",0,"DRM","adult",2
19,"FDRM_S2",0.01,"DRM","adult",2
20,"FDRM_S2",0,"DRM","adult",2
21,"FDRM_S2",0,"DRM","adult",2
22,"FDRM_S2",0,"DRM","adult",2
23,"FDRM_S2",0,"DRM","adult",2
24,"FDRM_S2",0,"DRM","adult",2
25,"FDRM_S2",0,"DRM","adult",2
26,"FDRM_S2",0,"DRM","adult",2
27,"FDRM_S2",0,"DRM","adult",2
28,"FDRM_S2",0,"DRM","adult",2
29,"FDRM_S2",0,"DRM","adult",2
0,"FDRM_S3",0,"DRM","adult",3
1,"FDRM_S3",0.54,"DRM","adult",3
2,"FDRM_S3",0.4,"DRM","adult",3
3,"FDRM_S3",0.05,"DRM","adult",3
4,"FDRM_S3",0,"DRM","adult",3
5,"FDRM_S3",0,"DRM","adult",3
6,"FDRM_S3",0,"DRM","adult",3
7,"FDRM_S3",0,"DRM","adult",3
8,"FDRM_S3",0,"DRM","adult",3
9,"FDRM_S3",0,"DRM","adult",3
10,"FDRM_S3",0,"DRM","adult",3
11,"FDRM_S3",0,"DRM","adult",3
12,"FDRM_S3",0,"DRM","adult",3
13,"FDRM_S3",0,"DRM","adult",3
14,"FDRM_S3",0,"DRM","adult",3
15,"FDRM_S3",0,"DRM","adult",3
16,"FDRM_S3",0,"DRM","adult",3
17,"FDRM_S3",0,"DRM","adult",3
18,"FDRM_S3",0,"DRM","adult",3
19,"FDRM_S3",0.01,"DRM","adult",3
20,"FDRM_S3",0,"DRM","adult",3
21,"FDRM_S3",0,"DRM","adult",3
22,"FDRM_S3",0,"DRM","adult",3
23,"FDRM_S3",0,"DRM","adult",3
24,"FDRM_S3",0,"DRM","adult",3
25,"FDRM_S3",0,"DRM","adult",3
26,"FDRM_S3",0,"DRM","adult",3
27,"FDRM_S3",0,"DRM","adult",3
28,"FDRM_S3",0,"DRM","adult",3
29,"FDRM_S3",0,"DRM","adult",3
0,"FDRM_S4",0,"DRM","adult",4
1,"FDRM_S4",0.35,"DRM","adult",4
2,"FDRM_S4",0.42,"DRM","adult",4
3,"FDRM_S4",0.22,"DRM","adult",4
