"agecl","box","measurement","Code"
3,"8",134659.100981165,"TUN"
4,"8",132122.055558955,"TUN"
5,"8",115119.106955827,"TUN"
6,"8",98580.5913449029,"TUN"
7,"8",65706.5953219576,"TUN"
8,"8",49277.6483871962,"TUN"
9,"8",32851.4159917091,"TUN"
10,"8",9855.38161166064,"TUN"
1,"9",2077.10238781271,"TUN"
2,"9",8159.24698909511,"TUN"
3,"9",49873.7411081846,"TUN"
4,"9",48934.094655438,"TUN"
5,"9",42636.7062833978,"TUN"
6,"9",36511.3301307063,"TUN"
7,"9",24335.7760471454,"TUN"
8,"9",18250.9808856286,"TUN"
9,"9",12167.1911090283,"TUN"
10,"9",3650.14133794846,"TUN"
1,"10",5645.91231336585,"TUN"
2,"10",22178.2004169932,"TUN"
3,"10",135565.184792282,"TUN"
4,"10",133011.068293789,"TUN"
5,"10",115893.711556652,"TUN"
6,"10",99243.9128527487,"TUN"
7,"10",66148.7168114898,"TUN"
8,"10",49609.2240410379,"TUN"
9,"10",33072.4640752436,"TUN"
10,"10",9921.69574613534,"TUN"
1,"11",5645.91231336585,"TUN"
2,"11",22178.2004169932,"TUN"
3,"11",135565.184792282,"TUN"
4,"11",133011.068293789,"TUN"
5,"11",115893.711556652,"TUN"
6,"11",99243.9128527487,"TUN"
7,"11",66148.7168114898,"TUN"
8,"11",49609.2240410379,"TUN"
9,"11",33072.4640752436,"TUN"
10,"11",9921.69574613534,"TUN"
1,"12",5608.17644663896,"TUN"
2,"12",22029.9668687681,"TUN"
3,"12",134659.100981165,"TUN"
4,"12",132122.055558955,"TUN"
5,"12",115119.106955827,"TUN"
6,"12",98580.5913449029,"TUN"
7,"12",65706.5953219576,"TUN"
8,"12",49277.6483871962,"TUN"
9,"12",32851.4159917091,"TUN"
10,"12",9855.38161166064,"TUN"
1,"13",5608.17644663896,"TUN"
2,"13",22029.9668687681,"TUN"
3,"13",134659.100981165,"TUN"
4,"13",132122.055558955,"TUN"
5,"13",115119.106955827,"TUN"
6,"13",98580.5913449029,"TUN"
7,"13",65706.5953219576,"TUN"
8,"13",49277.6483871962,"TUN"
9,"13",32851.4159917091,"TUN"
10,"13",9855.38161166064,"TUN"
1,"14",5608.17644663896,"TUN"
2,"14",22029.9668687681,"TUN"
3,"14",134659.100981165,"TUN"
4,"14",132122.055558955,"TUN"
5,"14",115119.106955827,"TUN"
6,"14",98580.5913449029,"TUN"
7,"14",65706.5953219576,"TUN"
8,"14",49277.6483871962,"TUN"
9,"14",32851.4159917091,"TUN"
10,"14",9855.38161166064,"TUN"
1,"15",5608.17644663896,"TUN"
2,"15",22029.9668687681,"TUN"
3,"15",134659.100981165,"TUN"
4,"15",132122.055558955,"TUN"
5,"15",115119.106955827,"TUN"
6,"15",98580.5913449029,"TUN"
7,"15",65706.5953219576,"TUN"
8,"15",49277.6483871962,"TUN"
9,"15",32851.4159917091,"TUN"
10,"15",9855.38161166064,"TUN"
1,"16",5645.91231336585,"TUN"
2,"16",22178.2004169932,"TUN"
3,"16",135565.184792282,"TUN"
4,"16",133011.068293789,"TUN"
5,"16",115893.711556652,"TUN"
6,"16",99243.9128527487,"TUN"
7,"16",66148.7168114898,"TUN"
8,"16",49609.2240410379,"TUN"
9,"16",33072.4640752436,"TUN"
10,"16",9921.69574613534,"TUN"
1,"17",5645.91231336585,"TUN"
2,"17",22178.2004169932,"TUN"
3,"17",135565.184792282,"TUN"
4,"17",133011.068293789,"TUN"
5,"17",115893.711556652,"TUN"
6,"17",99243.9128527487,"TUN"
7,"17",66148.7168114898,"TUN"
8,"17",49609.2240410379,"TUN"
9,"17",33072.4640752436,"TUN"
10,"17",9921.69574613534,"TUN"
1,"18",5645.91231336585,"TUN"
2,"18",22178.2004169932,"TUN"
3,"18",135565.184792282,"TUN"
4,"18",133011.068293789,"TUN"
5,"18",115893.711556652,"TUN"
6,"18",99243.9128527487,"TUN"
7,"18",66148.7168114898,"TUN"
8,"18",49609.2240410379,"TUN"
9,"18",33072.4640752436,"TUN"
10,"18",9921.69574613534,"TUN"
1,"19",5645.91231336585,"TUN"
2,"19",22178.2004169932,"TUN"
3,"19",135565.184792282,"TUN"
4,"19",133011.068293789,"TUN"
5,"19",115893.711556652,"TUN"
6,"19",99243.9128527487,"TUN"
7,"19",66148.7168114898,"TUN"
8,"19",49609.2240410379,"TUN"
9,"19",33072.4640752436,"TUN"
10,"19",9921.69574613534,"TUN"
1,"20",5645.91231336585,"TUN"
2,"20",22178.2004169932,"TUN"
3,"20",135565.184792282,"TUN"
4,"20",133011.068293789,"TUN"
5,"20",115893.711556652,"TUN"
6,"20",99243.9128527487,"TUN"
7,"20",66148.7168114898,"TUN"
8,"20",49609.2240410379,"TUN"
9,"20",33072.4640752436,"TUN"
10,"20",9921.69574613534,"TUN"
1,"21",5645.91231336585,"TUN"
2,"21",22178.2004169932,"TUN"
3,"21",135565.184792282,"TUN"
4,"21",133011.068293789,"TUN"
5,"21",115893.711556652,"TUN"
6,"21",99243.9128527487,"TUN"
7,"21",66148.7168114898,"TUN"
8,"21",49609.2240410379,"TUN"
9,"21",33072.4640752436,"TUN"
10,"21",9921.69574613534,"TUN"
1,"22",5645.91231336585,"TUN"
2,"22",22178.2004169932,"TUN"
3,"22",135565.184792282,"TUN"
4,"22",133011.068293789,"TUN"
5,"22",115893.711556652,"TUN"
6,"22",99243.9128527487,"TUN"
7,"22",66148.7168114898,"TUN"
8,"22",49609.2240410379,"TUN"
9,"22",33072.4640752436,"TUN"
10,"22",9921.69574613534,"TUN"
1,"23",0,"TUN"
2,"23",0,"TUN"
3,"23",0,"TUN"
4,"23",0,"TUN"
5,"23",0,"TUN"
6,"23",0,"TUN"
7,"23",0,"TUN"
8,"23",0,"TUN"
9,"23",0,"TUN"
10,"23",0,"TUN"
1,"24",0,"TUN"
2,"24",0,"TUN"
3,"24",0,"TUN"
4,"24",0,"TUN"
5,"24",0,"TUN"
6,"24",0,"TUN"
7,"24",0,"TUN"
8,"24",0,"TUN"
9,"24",0,"TUN"
10,"24",0,"TUN"
1,"25",0,"TUN"
2,"25",0,"TUN"
3,"25",0,"TUN"
4,"25",0,"TUN"
5,"25",0,"TUN"
6,"25",0,"TUN"
7,"25",0,"TUN"
8,"25",0,"TUN"
9,"25",0,"TUN"
10,"25",0,"TUN"
1,"26",0,"TUN"
2,"26",0,"TUN"
3,"26",0,"TUN"
4,"26",0,"TUN"
5,"26",0,"TUN"
6,"26",0,"TUN"
7,"26",0,"TUN"
8,"26",0,"TUN"
9,"26",0,"TUN"
10,"26",0,"TUN"
1,"27",0,"TUN"
2,"27",0,"TUN"
3,"27",0,"TUN"
4,"27",0,"TUN"
5,"27",0,"TUN"
6,"27",0,"TUN"
7,"27",0,"TUN"
8,"27",0,"TUN"
9,"27",0,"TUN"
10,"27",0,"TUN"
1,"28",0,"TUN"
2,"28",0,"TUN"
3,"28",0,"TUN"
4,"28",0,"TUN"
5,"28",0,"TUN"
6,"28",0,"TUN"
7,"28",0,"TUN"
8,"28",0,"TUN"
9,"28",0,"TUN"
10,"28",0,"TUN"
1,"29",0,"TUN"
2,"29",0,"TUN"
3,"29",0,"TUN"
4,"29",0,"TUN"
5,"29",0,"TUN"
6,"29",0,"TUN"
7,"29",0,"TUN"
8,"29",0,"TUN"
9,"29",0,"TUN"
10,"29",0,"TUN"
1,"0",0,"TYL"
2,"0",0,"TYL"
3,"0",0,"TYL"
4,"0",0,"TYL"
5,"0",0,"TYL"
6,"0",0,"TYL"
7,"0",0,"TYL"
8,"0",0,"TYL"
9,"0",0,"TYL"
10,"0",0,"TYL"
1,"1",0,"TYL"
2,"1",0,"TYL"
3,"1",0,"TYL"
4,"1",0,"TYL"
5,"1",0,"TYL"
6,"1",0,"TYL"
7,"1",0,"TYL"
8,"1",0,"TYL"
9,"1",0,"TYL"
10,"1",0,"TYL"
1,"2",43137.8331424361,"TYL"
2,"2",11352.2829227878,"TYL"
3,"2",23729.1359914386,"TYL"
4,"2",13097.1333586361,"TYL"
5,"2",8107.25282591087,"TYL"
6,"2",5609.46591882526,"TYL"
7,"2",3260.76680791611,"TYL"
8,"2",2236.31694264704,"TYL"
9,"2",1405.27827241771,"TYL"
10,"2",405.305508013427,"TYL"
1,"3",172181.428056935,"TYL"
2,"3",45311.7864983603,"TYL"
3,"3",94713.0679483261,"TYL"
4,"3",52276.2262466002,"TYL"
5,"3",32359.4920629136,"TYL"
6,"3",22389.7628179637,"TYL"
7,"3",13015.1063381841,"TYL"
8,"3",8926.09147755493,"TYL"
9,"3",5609.06290687643,"TYL"
10,"3",1617.74655993192,"TYL"
1,"4",0,"TYL"
2,"4",0,"TYL"
3,"4",0,"TYL"
4,"4",0,"TYL"
5,"4",0,"TYL"
6,"4",0,"TYL"
7,"4",0,"TYL"
8,"4",0,"TYL"
9,"4",0,"TYL"
10,"4",0,"TYL"
1,"5",365679.044774257,"TYL"
2,"5",96233.2058150688,"TYL"
3,"5",201151.684045335,"TYL"
4,"5",111024.288124376,"TYL"
5,"5",68725.1132743165,"TYL"
6,"5",47551.3949000808,"TYL"
7,"5",27641.4925064322,"TYL"
8,"5",18957.2397088064,"TYL"
9,"5",11912.5319670775,"TYL"
10,"5",3435.77134536909,"TYL"
1,"6",796173.397471555,"TYL"
2,"6",209523.404521747,"TYL"
3,"6",437956.78746745,"TYL"
4,"6",241727.235785178,"TYL"
5,"6",149631.508037351,"TYL"
6,"6",103531.105140248,"TYL"
7,"6",60182.3410844238,"TYL"
8,"6",41274.5826191943,"TYL"
9,"6",25936.517785895,"TYL"
10,"6",7480.52092147254,"TYL"
1,"7",0,"TYL"
2,"7",0,"TYL"
3,"7",0,"TYL"
4,"7",0,"TYL"
5,"7",0,"TYL"
6,"7",0,"TYL"
7,"7",0,"TYL"
8,"7",0,"TYL"
9,"7",0,"TYL"
10,"7",0,"TYL"
1,"8",0,"TYL"
2,"8",0,"TYL"
3,"8",0,"TYL"
4,"8",0,"TYL"
5,"8",0,"TYL"
6,"8",0,"TYL"
7,"8",0,"TYL"
8,"8",0,"TYL"
9,"8",0,"TYL"
10,"8",0,"TYL"
1,"9",623998.384451586,"TYL"
2,"9",164213.306223959,"TYL"
3,"9",343247.248284328,"TYL"
4,"9",189452.957216255,"TYL"
5,"9",117273.221605847,"TYL"
6,"9",81142.1765072349,"TYL"
7,"9",47167.7196556124,"TYL"
8,"9",32348.8237048399,"TYL"
9,"9",20327.6638582697,"TYL"
10,"9",5862.83463461478,"TYL"
1,"10",0,"TYL"
2,"10",0,"TYL"
3,"10",0,"TYL"
4,"10",0,"TYL"
5,"10",0,"TYL"
6,"10",0,"TYL"
7,"10",0,"TYL"
8,"10",0,"TYL"
9,"10",0,"TYL"
10,"10",0,"TYL"
1,"11",0,"TYL"
2,"11",0,"TYL"
3,"11",0,"TYL"
4,"11",0,"TYL"
5,"11",0,"TYL"
6,"11",0,"TYL"
7,"11",0,"TYL"
8,"11",0,"TYL"
9,"11",0,"TYL"
10,"11",0,"TYL"
1,"12",0,"TYL"
2,"12",0,"TYL"
3,"12",0,"TYL"
4,"12",0,"TYL"
5,"12",0,"TYL"
6,"12",0,"TYL"
7,"12",0,"TYL"
8,"12",0,"TYL"
9,"12",0,"TYL"
10,"12",0,"TYL"
1,"13",0,"TYL"
2,"13",0,"TYL"
3,"13",0,"TYL"
4,"13",0,"TYL"
5,"13",0,"TYL"
6,"13",0,"TYL"
7,"13",0,"TYL"
8,"13",0,"TYL"
9,"13",0,"TYL"
10,"13",0,"TYL"
1,"14",150689.912103232,"TYL"
2,"14",39656.0140180771,"TYL"
3,"14",82891.0762631225,"TYL"
4,"14",45751.1592689545,"TYL"
5,"14",28320.4121936617,"TYL"
6,"14",19595.094715648,"TYL"
7,"14",11390.5736074315,"TYL"
8,"14",7811.94554695754,"TYL"
9,"14",4908.94520946371,"TYL"
10,"14",1415.82103059825,"TYL"
1,"15",0,"TYL"
2,"15",0,"TYL"
3,"15",0,"TYL"
4,"15",0,"TYL"
5,"15",0,"TYL"
6,"15",0,"TYL"
7,"15",0,"TYL"
8,"15",0,"TYL"
9,"15",0,"TYL"
10,"15",0,"TYL"
1,"16",0,"TYL"
2,"16",0,"TYL"
3,"16",0,"TYL"
4,"16",0,"TYL"
5,"16",0,"TYL"
6,"16",0,"TYL"
7,"16",0,"TYL"
8,"16",0,"TYL"
9,"16",0,"TYL"
10,"16",0,"TYL"
1,"17",0,"TYL"
2,"17",0,"TYL"
3,"17",0,"TYL"
4,"17",0,"TYL"
5,"17",0,"TYL"
6,"17",0,"TYL"
7,"17",0,"TYL"
8,"17",0,"TYL"
9,"17",0,"TYL"
10,"17",0,"TYL"
1,"18",0,"TYL"
2,"18",0,"TYL"
3,"18",0,"TYL"
4,"18",0,"TYL"
5,"18",0,"TYL"
6,"18",0,"TYL"
7,"18",0,"TYL"
8,"18",0,"TYL"
9,"18",0,"TYL"
10,"18",0,"TYL"
1,"19",0,"TYL"
2,"19",0,"TYL"
3,"19",0,"TYL"
4,"19",0,"TYL"
5,"19",0,"TYL"
6,"19",0,"TYL"
7,"19",0,"TYL"
8,"19",0,"TYL"
9,"19",0,"TYL"
10,"19",0,"TYL"
1,"20",0,"TYL"
2,"20",0,"TYL"
3,"20",0,"TYL"
4,"20",0,"TYL"
5,"20",0,"TYL"
6,"20",0,"TYL"
7,"20",0,"TYL"
8,"20",0,"TYL"
9,"20",0,"TYL"
10,"20",0,"TYL"
1,"21",0,"TYL"
2,"21",0,"TYL"
3,"21",0,"TYL"
4,"21",0,"TYL"
5,"21",0,"TYL"
6,"21",0,"TYL"
7,"21",0,"TYL"
8,"21",0,"TYL"
9,"21",0,"TYL"
10,"21",0,"TYL"
1,"22",0,"TYL"
2,"22",0,"TYL"
3,"22",0,"TYL"
4,"22",0,"TYL"
5,"22",0,"TYL"
6,"22",0,"TYL"
7,"22",0,"TYL"
8,"22",0,"TYL"
9,"22",0,"TYL"
10,"22",0,"TYL"
1,"23",0,"TYL"
2,"23",0,"TYL"
3,"23",0,"TYL"
4,"23",0,"TYL"
5,"23",0,"TYL"
6,"23",0,"TYL"
7,"23",0,"TYL"
8,"23",0,"TYL"
9,"23",0,"TYL"
10,"23",0,"TYL"
1,"24",0,"TYL"
2,"24",0,"TYL"
3,"24",0,"TYL"
4,"24",0,"TYL"
5,"24",0,"TYL"
6,"24",0,"TYL"
7,"24",0,"TYL"
8,"24",0,"TYL"
9,"24",0,"TYL"
10,"24",0,"TYL"
1,"25",0,"TYL"
2,"25",0,"TYL"
3,"25",0,"TYL"
4,"25",0,"TYL"
5,"25",0,"TYL"
6,"25",0,"TYL"
7,"25",0,"TYL"
8,"25",0,"TYL"
9,"25",0,"TYL"
10,"25",0,"TYL"
1,"26",0,"TYL"
2,"26",0,"TYL"
3,"26",0,"TYL"
4,"26",0,"TYL"
5,"26",0,"TYL"
6,"26",0,"TYL"
7,"26",0,"TYL"
8,"26",0,"TYL"
9,"26",0,"TYL"
10,"26",0,"TYL"
1,"27",0,"TYL"
2,"27",0,"TYL"
3,"27",0,"TYL"
4,"27",0,"TYL"
5,"27",0,"TYL"
6,"27",0,"TYL"
7,"27",0,"TYL"
8,"27",0,"TYL"
9,"27",0,"TYL"
10,"27",0,"TYL"
1,"28",0,"TYL"
2,"28",0,"TYL"
3,"28",0,"TYL"
4,"28",0,"TYL"
5,"28",0,"TYL"
6,"28",0,"TYL"
7,"28",0,"TYL"
8,"28",0,"TYL"
9,"28",0,"TYL"
10,"28",0,"TYL"
1,"29",0,"TYL"
2,"29",0,"TYL"
3,"29",0,"TYL"
4,"29",0,"TYL"
5,"29",0,"TYL"
6,"29",0,"TYL"
7,"29",0,"TYL"
8,"29",0,"TYL"
9,"29",0,"TYL"
10,"29",0,"TYL"
1,"0",0,"WHK"
2,"0",0,"WHK"
3,"0",0,"WHK"
4,"0",0,"WHK"
5,"0",0,"WHK"
6,"0",0,"WHK"
7,"0",0,"WHK"
8,"0",0,"WHK"
9,"0",0,"WHK"
10,"0",0,"WHK"
1,"1",0,"WHK"
2,"1",0,"WHK"
3,"1",0,"WHK"
4,"1",0,"WHK"
5,"1",0,"WHK"
6,"1",0,"WHK"
7,"1",0,"WHK"
8,"1",0,"WHK"
9,"1",0,"WHK"
10,"1",0,"WHK"
1,"2",0,"WHK"
2,"2",0,"WHK"
3,"2",0,"WHK"
4,"2",0,"WHK"
5,"2",0,"WHK"
6,"2",0,"WHK"
7,"2",0,"WHK"
8,"2",0,"WHK"
9,"2",0,"WHK"
10,"2",0,"WHK"
1,"3",14778213.4157294,"WHK"
2,"3",13682375.6932321,"WHK"
3,"3",32341383.3373233,"WHK"
4,"3",16096958.8918536,"WHK"
5,"3",8432918.62723808,"WHK"
6,"3",4859991.63466916,"WHK"
7,"3",2358289.18246973,"WHK"
8,"3",1363502.21815292,"WHK"
9,"3",731778.81014569,"WHK"
10,"3",182790.533149463,"WHK"
1,"4",0,"WHK"
2,"4",0,"WHK"
3,"4",0,"WHK"
4,"4",0,"WHK"
5,"4",0,"WHK"
6,"4",0,"WHK"
7,"4",0,"WHK"
8,"4",0,"WHK"
9,"4",0,"WHK"
10,"4",0,"WHK"
1,"5",14778213.4157294,"WHK"
2,"5",13682375.6932321,"WHK"
3,"5",32341383.3373233,"WHK"
4,"5",16096958.8918536,"WHK"
5,"5",8432918.62723808,"WHK"
6,"5",4859991.63466916,"WHK"
7,"5",2358289.18246973,"WHK"
8,"5",1363502.21815292,"WHK"
9,"5",731778.81014569,"WHK"
10,"5",182790.533149463,"WHK"
1,"6",36945711.6566805,"WHK"
2,"6",34206104.142635,"WHK"
3,"6",80853848.1442645,"WHK"
4,"6",40242591.2414331,"WHK"
5,"6",21082398.2075245,"WHK"
6,"6",12150037.6626888,"WHK"
7,"6",5895751.37992382,"WHK"
8,"6",3408771.97926401,"WHK"
9,"6",1829455.8452739,"WHK"
10,"6",456978.535992921,"WHK"
1,"7",7389136.4437908,"WHK"
2,"7",6841215.37755642,"WHK"
3,"7",16170756.7442535,"WHK"
4,"7",8048511.8353616,"WHK"
5,"7",4216476.28188428,"WHK"
6,"7",2430005.59634832,"WHK"
7,"7",1179149.3364575,"WHK"
8,"7",681753.852642277,"WHK"
9,"7",365890.877518803,"WHK"
10,"7",91395.63437601,"WHK"
1,"8",14778213.4157294,"WHK"
2,"8",13682375.6932321,"WHK"
3,"8",32341383.3373233,"WHK"
4,"8",16096958.8918536,"WHK"
5,"8",8432918.62723808,"WHK"
6,"8",4859991.63466916,"WHK"
7,"8",2358289.18246973,"WHK"
8,"8",1363502.21815292,"WHK"
9,"8",731778.81014569,"WHK"
10,"8",182790.533149463,"WHK"
1,"9",29556589.9444069,"WHK"
2,"9",27364902.4042208,"WHK"
3,"9",64683123.6392021,"WHK"
4,"9",32194095.4521673,"WHK"
5,"9",16865930.3319125,"WHK"
6,"9",9720036.91097558,"WHK"
7,"9",4716604.39430378,"WHK"
8,"9",2727019.48581556,"WHK"
9,"9",1463565.69722164,"WHK"
10,"9",365583.083829863,"WHK"
1,"10",51723939.8039272,"WHK"
2,"10",47888493.4750093,"WHK"
3,"10",113195263.720779,"WHK"
4,"10",56339566.1793825,"WHK"
5,"10",29515325.2410349,"WHK"
6,"10",17010034.1419931,"WHK"
7,"10",8254042.91323102,"WHK"
8,"10",4772275.55661076,"WHK"
9,"10",2561235.38488613,"WHK"
10,"10",639769.251355337,"WHK"
1,"11",103447871.767318,"WHK"
2,"11",95776979.6908758,"WHK"
3,"11",226390510.282936,"WHK"
4,"11",112679123.818573,"WHK"
5,"11",59030646.0080105,"WHK"
6,"11",34020065.7055324,"WHK"
7,"11",16508084.5752789,"WHK"
8,"11",9544550.38981957,"WHK"
9,"11",5122470.38152924,"WHK"
10,"11",1279538.40573171,"WHK"
1,"12",59113060.8651101,"WHK"
2,"12",54729694.6106128,"WHK"
3,"12",129365986.800962,"WHK"
4,"12",64388061.2594572,"WHK"
5,"12",33731792.7451139,"WHK"
6,"12",19440034.6795874,"WHK"
7,"12",9433189.79495082,"WHK"
8,"12",5454027.98998676,"WHK"
9,"12",2927125.50069808,"WHK"
10,"12",731164.695465108,"WHK"
1,"13",7389136.4437908,"WHK"
2,"13",6841215.37755642,"WHK"
3,"13",16170756.7442535,"WHK"
4,"13",8048511.8353616,"WHK"
5,"13",4216476.28188428,"WHK"
6,"13",2430005.59634832,"WHK"
7,"13",1179149.3364575,"WHK"
8,"13",681753.852642277,"WHK"
9,"13",365890.877518803,"WHK"
10,"13",91395.63437601,"WHK"
1,"14",29556589.9444069,"WHK"
2,"14",27364902.4042208,"WHK"
3,"14",64683123.6392021,"WHK"
4,"14",32194095.4521673,"WHK"
5,"14",16865930.3319125,"WHK"
6,"14",9720036.91097558,"WHK"
7,"14",4716604.39430378,"WHK"
8,"14",2727019.48581556,"WHK"
9,"14",1463565.69722164,"WHK"
10,"14",365583.083829863,"WHK"
1,"15",14778213.4157294,"WHK"
2,"15",13682375.6932321,"WHK"
3,"15",32341383.3373233,"WHK"
4,"15",16096958.8918536,"WHK"
5,"15",8432918.62723808,"WHK"
6,"15",4859991.63466916,"WHK"
7,"15",2358289.18246973,"WHK"
8,"15",1363502.21815292,"WHK"
9,"15",731778.81014569,"WHK"
10,"15",182790.533149463,"WHK"
1,"16",88669643.6200714,"WHK"
2,"16",82094590.3585014,"WHK"
3,"16",194049094.706421,"WHK"
4,"16",96582148.8806229,"WHK"
5,"16",50597718.9745,"WHK"
6,"16",29160069.2262281,"WHK"
7,"16",14149793.0419717,"WHK"
8,"16",8181046.81247281,"WHK"
9,"16",4390690.841917,"WHK"
10,"16",1096747.69036929,"WHK"
1,"17",22167438.9800676,"WHK"
2,"17",20523673.5828471,"WHK"
3,"17",48512335.1174521,"WHK"
4,"17",24145567.8005046,"WHK"
5,"17",12649445.7641414,"WHK"
6,"17",7290026.5393718,"WHK"
7,"17",3537452.74067495,"WHK"
8,"17",2045264.29344435,"WHK"
9,"17",1097674.10068292,"WHK"
10,"17",274187.269850357,"WHK"
1,"18",29556589.9444069,"WHK"
2,"18",27364902.4042208,"WHK"
3,"18",64683123.6392021,"WHK"
4,"18",32194095.4521673,"WHK"
5,"18",16865930.3319125,"WHK"
6,"18",9720036.91097558,"WHK"
7,"18",4716604.39430378,"WHK"
8,"18",2727019.48581556,"WHK"
9,"18",1463565.69722164,"WHK"
10,"18",365583.083829863,"WHK"
1,"19",73891373.3785595,"WHK"
2,"19",68412162.0532463,"WHK"
3,"19",161707587.008705,"WHK"
4,"19",80485128.0920935,"WHK"
5,"19",42164767.9206629,"WHK"
6,"19",24300058.903723,"WHK"
7,"19",11791494.7913132,"WHK"
8,"19",6817539.35132615,"WHK"
9,"19",3658909.21790591,"WHK"
10,"19",913956.454346299,"WHK"
1,"20",88669643.6200714,"WHK"
2,"20",82094590.3585014,"WHK"
3,"20",194049094.706421,"WHK"
4,"20",96582148.8806229,"WHK"
5,"20",50597718.9745,"WHK"
6,"20",29160069.2262281,"WHK"
7,"20",14149793.0419717,"WHK"
8,"20",8181046.81247281,"WHK"
9,"20",4390690.841917,"WHK"
10,"20",1096747.69036929,"WHK"
1,"21",29556589.9444069,"WHK"
2,"21",27364902.4042208,"WHK"
3,"21",64683123.6392021,"WHK"
4,"21",32194095.4521673,"WHK"
5,"21",16865930.3319125,"WHK"
6,"21",9720036.91097558,"WHK"
7,"21",4716604.39430378,"WHK"
8,"21",2727019.48581556,"WHK"
9,"21",1463565.69722164,"WHK"
10,"21",365583.083829863,"WHK"
1,"22",22167438.9800676,"WHK"
2,"22",20523673.5828471,"WHK"
3,"22",48512335.1174521,"WHK"
4,"22",24145567.8005046,"WHK"
5,"22",12649445.7641414,"WHK"
6,"22",7290026.5393718,"WHK"
7,"22",3537452.74067495,"WHK"
8,"22",2045264.29344435,"WHK"
9,"22",1097674.10068292,"WHK"
10,"22",274187.269850357,"WHK"
1,"23",0,"WHK"
2,"23",0,"WHK"
3,"23",0,"WHK"
4,"23",0,"WHK"
5,"23",0,"WHK"
6,"23",0,"WHK"
7,"23",0,"WHK"
8,"23",0,"WHK"
9,"23",0,"WHK"
10,"23",0,"WHK"
1,"24",0,"WHK"
2,"24",0,"WHK"
3,"24",0,"WHK"
4,"24",0,"WHK"
5,"24",0,"WHK"
6,"24",0,"WHK"
7,"24",0,"WHK"
8,"24",0,"WHK"
9,"24",0,"WHK"
10,"24",0,"WHK"
1,"25",0,"WHK"
2,"25",0,"WHK"
3,"25",0,"WHK"
4,"25",0,"WHK"
5,"25",0,"WHK"
6,"25",0,"WHK"
7,"25",0,"WHK"
8,"25",0,"WHK"
9,"25",0,"WHK"
10,"25",0,"WHK"
1,"26",0,"WHK"
2,"26",0,"WHK"
3,"26",0,"WHK"
4,"26",0,"WHK"
5,"26",0,"WHK"
6,"26",0,"WHK"
7,"26",0,"WHK"
8,"26",0,"WHK"
9,"26",0,"WHK"
10,"26",0,"WHK"
1,"27",0,"WHK"
2,"27",0,"WHK"
3,"27",0,"WHK"
4,"27",0,"WHK"
5,"27",0,"WHK"
6,"27",0,"WHK"
7,"27",0,"WHK"
8,"27",0,"WHK"
9,"27",0,"WHK"
10,"27",0,"WHK"
1,"28",0,"WHK"
2,"28",0,"WHK"
3,"28",0,"WHK"
4,"28",0,"WHK"
5,"28",0,"WHK"
6,"28",0,"WHK"
7,"28",0,"WHK"
8,"28",0,"WHK"
9,"28",0,"WHK"
10,"28",0,"WHK"
1,"29",0,"WHK"
2,"29",0,"WHK"
3,"29",0,"WHK"
4,"29",0,"WHK"
5,"29",0,"WHK"
6,"29",0,"WHK"
7,"29",0,"WHK"
8,"29",0,"WHK"
9,"29",0,"WHK"
10,"29",0,"WHK"
1,"0",0,"WIF"
2,"0",0,"WIF"
3,"0",0,"WIF"
4,"0",0,"WIF"
5,"0",0,"WIF"
6,"0",0,"WIF"
7,"0",0,"WIF"
8,"0",0,"WIF"
9,"0",0,"WIF"
10,"0",0,"WIF"
1,"1",149461.596293672,"WIF"
2,"1",337816.939577724,"WIF"
3,"1",1648501.19320127,"WIF"
4,"1",1469869.71666422,"WIF"
5,"1",1230684.44265803,"WIF"
6,"1",1036867.90681722,"WIF"
7,"1",686586.504227739,"WIF"
8,"1",513569.660038322,"WIF"
9,"1",342020.373848719,"WIF"
10,"1",102563.380212857,"WIF"
1,"2",74730.7981468358,"WIF"
2,"2",168908.469788862,"WIF"
3,"2",824250.596600633,"WIF"
4,"2",734934.858332112,"WIF"
5,"2",615342.221329013,"WIF"
6,"2",518433.95340861,"WIF"
7,"2",343293.25211387,"WIF"
8,"2",256784.830019161,"WIF"
9,"2",171010.18692436,"WIF"
10,"2",51281.6901064283,"WIF"
1,"3",0,"WIF"
2,"3",0,"WIF"
3,"3",0,"WIF"
4,"3",0,"WIF"
5,"3",0,"WIF"
6,"3",0,"WIF"
7,"3",0,"WIF"
8,"3",0,"WIF"
9,"3",0,"WIF"
10,"3",0,"WIF"
1,"4",560482.117803093,"WIF"
2,"4",1266816.081318,"WIF"
3,"4",6181891.95671994,"WIF"
4,"4",5512022.56713404,"WIF"
5,"4",4615075.97853412,"WIF"
6,"4",3888262.50158002,"WIF"
7,"4",2574704.5895888,"WIF"
8,"4",1925890.1138197,"WIF"
9,"4",1282578.99166204,"WIF"
10,"4",384613.452393454,"WIF"
1,"5",149461.596293672,"WIF"
2,"5",337816.939577724,"WIF"
3,"5",1648501.19320127,"WIF"
4,"5",1469869.71666422,"WIF"
5,"5",1230684.44265803,"WIF"
6,"5",1036867.90681722,"WIF"
7,"5",686586.504227739,"WIF"
8,"5",513569.660038322,"WIF"
9,"5",342020.373848719,"WIF"
10,"5",102563.380212857,"WIF"
1,"6",112096.197220254,"WIF"
2,"6",253362.704683293,"WIF"
3,"6",1236375.89490095,"WIF"
